_wkt_geom,id,xcoord,ycoord
Point (-77.96588034694984515 39.05882004321097156),1410,-77.96588035,39.05882004
Point (-76.881341404296208 38.45125364525347322),1409,-76.8813414,38.45125365
Point (-78.10629004184789892 38.78726756360740779),1420,-78.10629004,38.78726756
Point (-76.77341788982074888 38.94245330050676301),1419,-76.77341789,38.9424533
Point (-76.72551419837660092 38.61502405550859862),1422,-76.7255142,38.61502406
Point (-77.50500470770106176 38.63414912619123953),1421,-77.50500471,38.63414913
Point (-77.31646463573329697 39.36217403256479486),1416,-77.31646464,39.36217403
Point (-77.66973456866483616 38.69072983642893604),1415,-77.66973457,38.69072984
Point (-76.92722656672945902 38.96288925047176832),1418,-76.92722657,38.96288925
Point (-78.17101675284258988 38.55705436444251433),1417,-78.17101675,38.55705436
Point (-78.20535357220254014 38.8067404921621133),1428,-78.20535357,38.80674049
Point (-78.15640595533736246 38.6622416335317709),1427,-78.15640596,38.66224163
Point (-76.97176093308391387 38.70333432144555275),1430,-76.97176093,38.70333432
Point (-77.23414265616865748 38.96326593371791347),1429,-77.23414266,38.96326593
Point (-77.31023053318220661 38.4995648740083638),1424,-77.31023053,38.49956487
Point (-76.89904859438404117 38.56231406536053896),1423,-76.89904859,38.56231407
Point (-77.67654680159769498 38.97254797546420235),1426,-77.6765468,38.97254798
Point (-76.84044064456173828 38.84804161680857959),1425,-76.84044064,38.84804162
Point (-78.02830552437831102 39.09203618313728867),1436,-78.02830552,39.09203618
Point (-76.6205812042497314 38.71416578047996637),1435,-76.6205812,38.71416578
Point (-78.11234592119210163 38.52741068124565516),1438,-78.11234592,38.52741068
Point (-77.72227141181383558 38.80968293565348404),1437,-77.72227141,38.80968294
Point (-77.49140588792312201 38.99980265746165031),1432,-77.49140589,38.99980266
Point (-77.54000454055986324 38.54296084031606995),1431,-77.54000454,38.54296084
Point (-76.94687135624698726 38.5283916387370553),1434,-76.94687136,38.52839164
Point (-77.37521958483887374 39.21049520326362625),1433,-77.37521958,39.2104952
Point (-77.72589797605660067 38.19205382637255042),1380,-77.72589798,38.19205383
Point (-77.68972117895165752 39.13655795765203749),1379,-77.68972118,39.13655796
Point (-77.64965924342449455 38.7851288273320236),1382,-77.64965924,38.78512883
Point (-77.12400974614286042 38.46628414475418367),1381,-77.12400975,38.46628414
Point (-77.34773610409749267 39.59203855301067421),1376,-77.3477361,39.59203855
Point (-78.07762224152685349 38.82402373443191834),1375,-78.07762224,38.82402373
Point (-78.32550531778559844 38.88866919290640567),1378,-78.32550532,38.88866919
Point (-76.81687560255875269 38.88123815174399311),1377,-76.8168756,38.88123815
Point (-77.45375210238239561 39.22397647919549257),1388,-77.4537521,39.22397648
Point (-77.79424283233163351 39.34759893740632464),1387,-77.79424283,39.34759894
Point (-77.94289630258003854 38.42639277822068777),1390,-77.9428963,38.42639278
Point (-77.68388812799881293 39.29304874635266032),1389,-77.68388813,39.29304875
Point (-76.72917654019485667 38.58914790626143798),1384,-76.72917654,38.58914791
Point (-77.61695518772654623 38.83639480746422379),1383,-77.61695519,38.83639481
Point (-78.31707625419356589 38.71108736084226365),1386,-78.31707625,38.71108736
Point (-77.43617689285582628 38.83424338207885285),1385,-77.43617689,38.83424338
Point (-77.2196747710017064 38.99768522832613371),1396,-77.21967477,38.99768523
Point (-77.24757755562497152 39.00953624331288694),1395,-77.24757756,39.00953624
Point (-77.74482865294922362 38.88915433755528994),1398,-77.74482865,38.88915434
Point (-77.76228940805947332 38.43643307574038914),1397,-77.76228941,38.43643308
Point (-77.09122747691441191 39.18329327320653022),1392,-77.09122748,39.18329327
Point (-78.15654545204270676 38.48733818017867492),1391,-78.15654545,38.48733818
Point (-76.91989451333017769 38.61823598934610402),1394,-76.91989451,38.61823599
Point (-76.82314860213693919 38.70847894565271474),1393,-76.8231486,38.70847895
Point (-77.30714243433597233 38.44297125599753429),1404,-77.30714243,38.44297126
Point (-77.73579883321136208 38.72367247836384507),1403,-77.73579883,38.72367248
Point (-77.51581082807167888 39.45722841135967229),1406,-77.51581083,39.45722841
Point (-77.67446797889779475 38.78733624478326192),1405,-77.67446798,38.78733624
Point (-77.48226485381151463 39.02402665835940354),1400,-77.48226485,39.02402666
Point (-76.87352144292563594 38.39453459771559096),1399,-76.87352144,38.3945346
Point (-78.15455567343013854 38.48591732754776729),1402,-78.15455567,38.48591733
Point (-77.67742426259863464 39.03213381712216545),1401,-77.67742426,39.03213382
Point (-78.14150823102821164 38.97308807690375687),1348,-78.14150823,38.97308808
Point (-77.06245585704205325 38.90002067328430257),1347,-77.06245586,38.90002067
Point (-77.67108692233848899 38.10826055899551079),1350,-77.67108692,38.10826056
Point (-77.54356026383985068 38.71075056650412449),1349,-77.54356026,38.71075057
Point (-77.77970070269923042 38.52785732122929119),1344,-77.7797007,38.52785732
Point (-77.24659583881597769 38.783422738084397),1343,-77.24659584,38.78342274
Point (-77.53576150585796256 38.98516839877723328),1346,-77.53576151,38.9851684
Point (-77.2553369046231353 39.07105562942557953),1345,-77.2553369,39.07105563
Point (-78.00313954114972148 39.29987749225572458),1356,-78.00313954,39.29987749
Point (-77.41685708759278839 38.9799440853525283),1355,-77.41685709,38.97994409
Point (-77.14384328864619533 38.7048167941965886),1358,-77.14384329,38.70481679
Point (-77.53199210689972176 38.76573207944509392),1357,-77.53199211,38.76573208
Point (-78.26197738477677035 38.88573410369376404),1352,-78.26197738,38.8857341
Point (-77.46168366973984121 38.30567594548628563),1351,-77.46168367,38.30567595
Point (-78.14463636161303839 38.69109659509588539),1354,-78.14463636,38.6910966
Point (-78.07708607484886443 38.47777946907532254),1353,-78.07708607,38.47777947
Point (-77.67064321820355133 38.69291154640007591),1364,-77.67064322,38.69291155
Point (-77.53111176924883807 39.44102557375514095),1363,-77.53111177,39.44102557
Point (-77.15346000655713965 38.70702240138924566),1366,-77.15346001,38.7070224
Point (-78.07698690028823307 38.57596679148243624),1365,-78.0769869,38.57596679
Point (-77.55278691938630686 39.40967394477677743),1360,-77.55278692,39.40967394
Point (-77.25225165937865768 38.92646396551030108),1359,-77.25225166,38.92646397
Point (-77.85603856961363078 38.7621471764050014),1362,-77.85603857,38.76214718
Point (-77.18273318226330559 38.72594123559798618),1361,-77.18273318,38.72594124
Point (-77.47883399295349705 38.74156314099732867),1372,-77.47883399,38.74156314
Point (-76.92036356012545184 39.09403455953197692),1371,-76.92036356,39.09403456
Point (-77.60957975991782121 38.95471511490851668),1374,-77.60957976,38.95471511
Point (-77.32446756318115888 38.86409190949529346),1373,-77.32446756,38.86409191
Point (-77.45588318584884746 38.75503606047684002),1368,-77.45588319,38.75503606
Point (-77.71248171654050907 39.11973538576258846),1367,-77.71248172,39.11973539
Point (-77.04210880334851197 39.16053603856995124),1370,-77.0421088,39.16053604
Point (-77.76329864636791456 38.23330043446310356),1369,-77.76329865,38.23330043
Point (-77.10490535394293943 38.7575239025825482),1316,-77.10490535,38.7575239
Point (-76.45234570689947873 38.32492101243474991),1315,-76.45234571,38.32492101
Point (-76.8596939977314122 38.70313896663220987),1318,-76.859694,38.70313897
Point (-78.16707173075316462 38.63650280930029624),1317,-78.16707173,38.63650281
Point (-76.83177908729489047 38.86572683955497354),1312,-76.83177909,38.86572684
Point (-76.59683652038319224 38.50040446355698975),1311,-76.59683652,38.50040446
Point (-77.37901650493293459 38.77397846200651799),1314,-77.3790165,38.77397846
Point (-78.13209157816092443 38.51209450196189721),1313,-78.13209158,38.5120945
Point (-77.54183767648022751 39.0637759725453293),1324,-77.54183768,39.06377597
Point (-77.327884635290701 39.61199929686372201),1323,-77.32788464,39.6119993
Point (-77.49600492995614331 38.94262419311558432),1326,-77.49600493,38.94262419
Point (-77.75814305620239963 39.0946662809770018),1325,-77.75814306,39.09466628
Point (-77.84269902997458246 38.95181572481246235),1320,-77.84269903,38.95181572
Point (-77.44876008554307134 39.63274060273137422),1319,-77.44876009,39.6327406
Point (-77.79869890672959798 38.6115736386488706),1322,-77.79869891,38.61157364
Point (-77.06012591138498635 38.42264512113163732),1321,-77.06012591,38.42264512
Point (-77.449765933448802 39.12573289578523372),1332,-77.44976593,39.1257329
Point (-77.1510530853103802 38.52664692482294839),1331,-77.15105309,38.52664692
Point (-77.57650275454894029 39.18954260169526549),1334,-77.57650275,39.1895426
Point (-77.50264846103650029 39.03287553026133594),1333,-77.50264846,39.03287553
Point (-77.95893235462918369 39.18105711580152928),1328,-77.95893235,39.18105712
Point (-77.44661044623750001 38.57829176585378406),1327,-77.44661045,38.57829177
Point (-76.45322352770013197 38.53089450583289732),1330,-76.45322353,38.53089451
Point (-76.62967405685778033 38.74594312850236122),1329,-76.62967406,38.74594313
Point (-76.98864192784829186 39.06613403484546154),1340,-76.98864193,39.06613403
Point (-77.4038822730611713 39.51875967459390182),1339,-77.40388227,39.51875967
Point (-77.57842998638976439 39.13737201045714187),1342,-77.57842999,39.13737201
Point (-76.81940813710203031 38.62735892899803503),1341,-76.81940814,38.62735893
Point (-76.77075531600854674 38.65127149951106134),1336,-76.77075532,38.6512715
Point (-76.85722913572259074 38.69159669727395823),1335,-76.85722914,38.6915967
Point (-77.74531993686900933 38.83568862734366434),1338,-77.74531994,38.83568863
Point (-77.04470226091775942 39.07561542060359727),1337,-77.04470226,39.07561542
Point (-77.27531171513619768 38.87155249949942259),1284,-77.27531172,38.8715525
Point (-78.05766419664603006 39.00881817267057983),1283,-78.0576642,39.00881817
Point (-76.71377099320324078 38.86036021979735011),1286,-76.71377099,38.86036022
Point (-77.16526003273966694 38.54793233025572619),1285,-77.16526003,38.54793233
Point (-76.36784407542404551 38.35047094041891569),1280,-76.36784408,38.35047094
Point (-77.31897765636047382 38.73870665028540117),1279,-77.31897766,38.73870665
Point (-76.50383515077132301 38.7047746706342366),1282,-76.50383515,38.70477467
Point (-77.49627881131914364 39.28566431276381365),1281,-77.49627881,39.28566431
Point (-77.16660631666441361 39.02711486850448352),1292,-77.16660632,39.02711487
Point (-77.30312305026819786 39.10824342194333525),1291,-77.30312305,39.10824342
Point (-76.66335292348652786 38.72686867770737962),1294,-76.66335292,38.72686868
Point (-77.66594818124755761 38.63053741836223764),1293,-77.66594818,38.63053742
Point (-77.50209104377435665 39.57845478510013493),1288,-77.50209104,39.57845479
Point (-77.39458454554724653 39.23031906331861052),1287,-77.39458455,39.23031906
Point (-77.77489986570179781 38.84874660652253198),1290,-77.77489987,38.84874661
Point (-76.98771879529510898 38.80804157310502234),1289,-76.9877188,38.80804157
Point (-77.83956009623636874 38.98951705291300129),1300,-77.8395601,38.98951705
Point (-77.31157038081788357 38.40715917263727874),1299,-77.31157038,38.40715917
Point (-77.72826321635217539 38.86205369302007284),1302,-77.72826322,38.86205369
Point (-76.93531406302442122 38.43667129467953458),1301,-76.93531406,38.43667129
Point (-77.49657894424183269 38.82437072441139492),1296,-77.49657894,38.82437072
Point (-76.99737498291962368 38.5690700480773998),1295,-76.99737498,38.56907005
Point (-76.77654904101741806 38.97018593577146106),1298,-76.77654904,38.97018594
Point (-77.38549343981254935 39.02404063880963037),1297,-77.38549344,39.02404064
Point (-76.99064915147582155 38.86875499542700396),1308,-76.99064915,38.868755
Point (-77.98340246624061933 39.06732105111239406),1307,-77.98340247,39.06732105
Point (-77.24017443375323921 38.62056795553398558),1310,-77.24017443,38.62056796
Point (-77.3405013650837958 38.40396707354323524),1309,-77.34050137,38.40396707
Point (-77.65806466188313095 38.44965670201958829),1304,-77.65806466,38.4496567
Point (-77.80810450856090199 38.13710429393110957),1303,-77.80810451,38.13710429
Point (-76.49342997848711434 38.46151782777938877),1306,-76.49342998,38.46151783
Point (-77.55889932361525041 39.1192878205237875),1305,-77.55889932,39.11928782
Point (-77.60164769149292852 38.55206096443679087),1252,-77.60164769,38.55206096
Point (-77.97127694654382424 39.1074812945698298),1251,-77.97127695,39.10748129
Point (-77.45658703223323016 39.69179770488140946),1254,-77.45658703,39.6917977
Point (-77.89236348071978 39.01338837118260017),1253,-77.89236348,39.01338837
Point (-77.62442707081805793 39.12447592146403963),1248,-77.62442707,39.12447592
Point (-77.29864411571824689 39.11336089447751618),1247,-77.29864412,39.11336089
Point (-77.39402010819092936 39.12804075987106245),1250,-77.39402011,39.12804076
Point (-77.21379950204476472 38.99890221779433119),1249,-77.2137995,38.99890222
Point (-77.95981075654647441 39.32180780978343648),1260,-77.95981076,39.32180781
Point (-77.54795539879995658 39.23239142649361355),1259,-77.5479554,39.23239143
Point (-78.1406781529786798 38.89476843941520912),1262,-78.14067815,38.89476844
Point (-76.34733941805923507 38.37722805166659867),1261,-76.34733942,38.37722805
Point (-76.72296390332498106 38.7811827674057028),1256,-76.7229639,38.78118277
Point (-77.71243240635560312 39.04121539171175215),1255,-77.71243241,39.04121539
Point (-77.0711874289101786 38.81427940094812357),1258,-77.07118743,38.8142794
Point (-77.61884416782069707 38.39363548629531664),1257,-77.61884417,38.39363549
Point (-77.64184341993363603 38.6074450215272762),1268,-77.64184342,38.60744502
Point (-77.1600708327387963 38.72000631817316929),1267,-77.16007083,38.72000632
Point (-77.91312366987845905 38.85285896529690319),1270,-77.91312367,38.85285897
Point (-77.29187458722527992 38.80533380318520642),1269,-77.29187459,38.8053338
Point (-76.40749476962943731 38.38794602723129401),1264,-76.40749477,38.38794603
Point (-76.90027422749372477 38.52831536667422796),1263,-76.90027423,38.52831537
Point (-77.7482999860805819 38.56163333906188484),1266,-77.74829999,38.56163334
Point (-77.57582866464100846 38.25786821627511358),1265,-77.57582866,38.25786822
Point (-77.76731476118638398 39.42799907952019112),1276,-77.76731476,39.42799908
Point (-78.23432539423637877 38.79654831074051913),1275,-78.23432539,38.79654831
Point (-77.16774155273539293 38.90213500758122933),1278,-77.16774155,38.90213501
Point (-77.91942483523234841 39.17724007670869923),1277,-77.91942484,39.17724008
Point (-77.16076461547086751 39.29428105505508029),1272,-77.16076462,39.29428106
Point (-76.76737872230316384 38.96363388075332068),1271,-76.76737872,38.96363388
